pergunta;resposta
Quando foi fundada a Universidade de Harvard?;1636
Qual indivíduo recebeu o nome da escola?;John Harvard
Qual é a denominação principal da biblioteca da universidade?;Harvard Library
Quantas bibliotecas compõem o sistema principal?;79 bibliotecas individuais
Quem transformou a universidade em um centro de pesquisa moderno?;Charles W. Eliot
Quando o curso de graduação se tornou coeducacional?;1977
Qual é a classificação da universidade?;Ivy League
Quantos presidentes dos EUA são ex-alunos?;oito presidentes dos EUA
Quantos ganhadores do Nobel estão entre os ex-alunos?;150 ganhadores do Nobel
Qual foi a data de fundação da biblioteca principal?;Sem data específica fornecida no contexto.
