pergunta;resposta
O que é um número primo?;Número natural maior que 1 e não divisível por outros números
Como se chama um número não primo maior que 1?;Composto
Qual teorema fundamenta a importância dos primos?;Teorema fundamental da aritmética
Qual é o método mais simples para verificar primalidade?;Divisão por números entre 2 e n-1
Qual teste de primalidade é rápido mas pode ter erros?;Miller-Rabin
Qual teste de primalidade é determinístico mas lento?;AKS
Que tipo de números primos têm registros com milhões de dígitos?;Mersenne
Quem demonstrou a infinitude dos números primos?;Euclides
Qual teorema modela a distribuição dos primos?;Teorema dos números primos
Qual conjectura diz que todo par é soma de dois primos?;Conjectura de Goldbach
