```csv
subject,predicate,object
http://dbpedia.org/resource/Steam_engine,ns1:powerType,http://dbpedia.org/resource/USS_Vanderbilt
http://dbpedia.org/resource/USS_Ranger,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Patchogue,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Oosterdijk,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Nereus,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Roamer,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_R._W._Wilmot,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Ripple,ns2:shipSailPlan,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Rehoboth,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Preston,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Panther,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Piscataqua,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Shenandoah,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Surf,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Satellite,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Standard_Arrow,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Severn,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Sonoma,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Swatara,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Talofa,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Thetis,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Utowana,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Venetia,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
http://dbpedia.org/resource/USS_Vicksburg,ns2:shipPropulsion,http://dbpedia.org/resource/Steam_engine
