```csv
pergunta;resposta
Qual foi o ano em que a crise do petróleo de 73 começou?;1973
Quais países foram inicialmente alvo do embargo de petróleo?;Canadá, Japão, Holanda, Reino Unido e EUA
Qual organização liderou o embargo de petróleo em 1973?;OAPEC (Organização dos Países Exportadores de Petróleo Árabes)
Qual foi o impacto do embargo no preço do petróleo?;Aumento de quase 300%
Qual foi a relação entre a crise do petróleo e a Guerra do Yom Kippur?;O embargo foi em resposta ao apoio a Israel
Qual foi uma consequência da crise do petróleo?;Impacto na economia global
Como o fim do embargo ocorreu?;Em março de 1974
Qual foi o preço do petróleo no final do embargo?;Quase US$ 12 por barril
Qual outro termo é usado para se referir à crise de 1973?;primeiro choque do petróleo
Qual foi uma medida negociada para encerramento do embargo?;retirada das tropas israelenses da Península do Sinai
```
