pergunta;resposta
Qual foi a origem do termo "Huguenots"?;Possivelmente de Hugues Bezanson
Que tradição religiosa seguiam os Huguenots?;Calvinista, da Igreja Reformada
Em que ano foi emitido o Edito de Fontainebleau?;1685
Quem liderava os Huguenots durante as Guerras Religiosas?;Jeanne d'Albret, Henrique IV e príncipes de Condé
O que foi o Edito de Nantes?;Concessão de autonomia aos Huguenots
O que eram as dragonnades?;Método de conversão forçada por soldados
Quando a perseguição aos Huguenots terminou?;1787 com o Edito de Versalhes
Qual foi a redução populacional dos Huguenots?;De 900 mil para 1.000-1.500
Qual conflito encerrou as Guerras Religiosas Francesas?;Edito de Nantes
Por que os Huguenots emigraram?;Perseguição e conversão forçada
