pergunta;resposta
Qual o bioma em que a Floresta Amazônica está localizada?;bioma tropical úmido de folha larga
Qual a área total da bacia amazônica em km2?;7.000.000 km2
Quantos países fazem parte da região amazônica?;nove
Qual país contém a maior parte da Floresta Amazônica?;Brasil
Qual a porcentagem da Floresta Amazônica que está no Brasil?;60%
Quantas espécies de árvores são estimadas na Floresta Amazônica?;16.000
Qual a importância da Floresta Amazônica para as florestas remanescentes do planeta?;Representa mais da metade das florestas
Qual a estimativa de pessoas que vivem na Floresta Amazônica?;30 milhões
Quantos territórios indígenas formalmente reconhecidos existem na Amazônia?;3.344
Qual a porcentagem da população amazônica composta por povos indígenas?;9%
