pergunta;resposta
Qual é a abreviação comum para Southern California?;SoCal
Quantos condados compõem geralmente o Sul da Califórnia?;10
Qual é a maior área metropolitana de SoCal?;Los Angeles
O que separa o sudeste do Sul da Califórnia?;Deserto Colorado e Rio Colorado
Que estado limita o noreste do Sul da Califórnia?;Nevada
Qual é o nome da região cultural que abrange o sul da Califórnia?;Southern California
Quais são os condados de fronteira com a Baja California?;San Diego, Imperial
Quantos condados há na Califórnia?;58
O que faz parte da fronteira México-EUA no Sul da Califórnia?;Fronteira com Baja California
Qual é a posição do aglomerado urbano de Los Angeles nos EUA em termos de população?;Segundo maior
