pergunta;resposta
"Qual é a temperatura mínima em fevereiro em Varsóvia?";"-3,3 °C"  
"Qual é a profundidade de neve em abril em Varsóvia?";"1 cm"  
"Qual é o sistema métrico utilizado em Varsóvia?";"sistema métrico"  
"Qual é o nome do jornal com sede em Varsóvia?";"Życie Warszawy"  
"Qual é a temperatura máxima registrada em agosto em Varsóvia?";"38 °C"  
"Quantos distritos compõem Varsóvia?";"18 distritos"  
"Qual é a área total de Varsóvia em km²?";"517 km²"  
"Quais são os dois aeroportos internacionais de Varsóvia?";"Warsaw Chopin e Warsaw Modlin"  
"Qual é o nome do palácio em Varsóvia?";"Palácio de Wilanów"  
"Qual é a classificação de Varsóvia como cidade global?";"Alpha"
