```
pergunta;resposta
Quem liderou os normandos na batalha de Hastings?;Guilherme, o Conquistador.
De onde os normandos eram originários inicialmente?;Nórdicos (Dinamarca).
Qual foi a língua adotada pelos normandos no ducado da Normandia?;Normanda.
Quais foram as religiões praticadas pelos normandos ao longo do tempo?;Paganismo Norse e Catolicismo.
Em que século os normandos estabeleceram seu primeiro Ducado?;X
Qual foi a principal contribuição dos normandos na arquitetura?;Estilo Romanesque.
Quem legitimou oficialmente as terras ocupadas pelos normandos na França?;Carlos III de França.
Quais foram os principais idiomas falados pelos normandos?;Normanda e Latim.
O que caracterizava a identidade dos normandos nascente?;Mistura nórdica e francesa.
Quem foi o primeiro duque do ducado da Normandia?;Rolo, um líder escandinavo.
```
