pergunta;resposta
Qual é o principal foco da prática farmacêutica?;descobrir, produzir, preparar, dispensar e monitorar medicamentos.
Quais são os principais tipos de estabelecimentos que praticam a farmácia?;farmácias, drogarias, supermercados com serviços farmacêuticos.
Qual a importância do papel do farmacêutico na otimização do tratamento?;garantir o uso seguro, eficaz e acessível de medicamentos.
O que a prática da farmácia envolve além da dispensação de medicamentos?;consultas, acompanhamento e educação do paciente.
Quais são os principais produtos que podem ser encontrados em uma farmácia moderna?;medicamentos, cosméticos, artigos de higiene pessoal e mais.
Qual a relação entre a farmácia e a saúde pública?;o farmacêutico é um profissional de saúde essencial.
Quais são os diferentes modelos de organização da prática farmacêutica?;comunitária ou institucional.
Qual a importância da história da farmácia?;precursor das ciências químicas e farmacológicas.
Quais são alguns exemplos de empresas que praticam a farmácia?;Wegmans, Fidesco Group, Standard Drug Company.
Quais são as áreas de atuação dos farmacêuticos?;educação, pesquisa, consultoria e atendimento ao paciente.
