pergunta;resposta
O que é packet switching?;Método de agrupar dados em pacotes
Qual a função do header em um pacote?;Direcionar o pacote ao destino
Quem desenvolveu o conceito de "distributed adaptive message block switching"?;Paul Baran
Em qual década Paul Baran desenvolveu seu conceito?;Anos 1960
Qual o objetivo do conceito de Baran para telecomunicações?;Ser tolerante a falhas e eficiente
Quem cunhou o termo "packet switching"?;Donald Davies
Onde Donald Davies trabalhou?;National Physical Laboratory
Qual rede incorporou o conceito de packet switching nos EUA?;ARPANET
O packet switching é a base para qual tipo de comunicação?;Comunicação de dados em redes
Qual princípio Baran contradizia na época?;Pré-alocação de banda da rede
