pergunta;resposta
Onde está localizada a Universidade de Chicago?;Chicago, Illinois
Qual o bairro do campus principal da Universidade de Chicago?;Hyde Park
Quantas escolas profissionais a Universidade de Chicago possui?;Oito
Qual laboratório da Universidade de Chicago realizou a primeira reação nuclear sustentável?;Metallurgical Laboratory
Qual é a função da Universidade de Chicago Press?;Largest university press in the United States
Quantos laureados com o Prêmio Nobel fazem parte da Universidade de Chicago?;97 Nobel laureates
O que é a "radiocarbon revolution" mencionada no contexto?;Advances in chemistry for carbon-14 dating
Em quais cidades a Universidade de Chicago possui campus adicionais?;London, Paris, Beijing, Delhi, Hong Kong
Quais disciplinas acadêmicas tiveram contribuições significativas da Universidade de Chicago?;Economics, law, sociology, political science
Quais laboratórios nacionais são administrados pela Universidade de Chicago?;Fermi National Accelerator Laboratory and Argonne National Laboratory
