```csv
subject,predicate,object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,http://dbpedia.org/class/yago/Parliament108319198
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,http://dbpedia.org/class/yago/SocialGroup107950920
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,http://dbpedia.org/class/yago/WikicatNationalLegislatures
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,http://dbpedia.org/class/yago/WikicatParliamentsByCountry
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,http://dbpedia.org/class/yago/WikicatUnicameralLegislatures
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,http://dbpedia.org/class/ns2/Legislature
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/a,owl:Thing
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/committeeInLegislature,http://dbpedia.org/resource/Audit
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/committeeInLegislature,http://dbpedia.org/resource/Culture_of_Scotland
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/committeeInLegislature,http://dbpedia.org/resource/Local_government_in_Scotland
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/committeeInLegislature,http://dbpedia.org/resource/Sport_in_Scotland
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/committeeInLegislature,http://dbpedia.org/resource/Tourism_in_Scotland
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/lastElectionDate,"2021-05-06"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/leader,http://dbpedia.org/resource/Alison_Johnstone
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/location,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns2/politicalPartyInLegislature,http://dbpedia.org/resource/Third_Sturgeon_government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/backgroundColor,"#500791"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/committees,"Europe and External Relations","Finance","Health and Sport","Justice","Local Government and Communities","Public Petitions","Rural Affairs and Environment"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/commons,"yes"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/commonsSearch,"Scottish Parliament"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/d,"yes"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/lastElection,"2021-05-06"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/leader,http://dbpedia.org/resource/George_Adam
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/leader1Type,http://dbpedia.org/resource/Presiding_Officer_of_the_Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/leader1Type,
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/leader2Type,http://dbpedia.org/resource/First_Minister_of_Scotland
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/leader4Type,http://dbpedia.org/resource/Opposition_Parties_of_the_Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/legislature,"6"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/meetingPlace,http://dbpedia.org/resource/Scottish_Parliament_Building
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/meetingPlace,"Edinburgh, Scotland"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/nextElection,"--05-07"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/party,http://dbpedia.org/resource/Scottish_National_Party
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/politicalGroups,"Government","Opposition","Other"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/portal,"Scotland"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/structure,"Scottish-parliament.svg"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/structure1Alt,"Scottish Parliament composition"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/structure1Res,"250"
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:About
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_legislature
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Legend
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Official_URL
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Scotland_topics
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Scottish_Governments
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Ubl
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns1/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/dcterms/subject,http://dbpedia.org/resource/Category:Parliaments_by_country
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/dcterms/subject,http://dbpedia.org/resource/Category:Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/dcterms/subject,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/subject,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/predicate,http://dbpedia.org/ontology/ns3/object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/predicate,http://dbpedia.org/ontology/ns3/object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/object,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/predicate,http://dbpedia.org/ontology/ns3/object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/object,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/predicate,http://dbpedia.org/ontology/ns3/object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/object,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/predicate,http://dbpedia.org/ontology/ns3/object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/object,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/predicate,http://dbpedia.org/ontology/ns3/object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/object,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/predicate,http://dbpedia.org/ontology/ns3/object
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/ns3/object,http://dbpedia.org/resource/Category:Scottish_Government
http://dbpedia.org/resource/Scottish_Parliament,http://xmlns.com/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
http://dbpedia.org/resource/Scottish_Parliament,http://dbpedia.org/ontology/foaf/0.1/name,http://dbpedia.org/resource/Scottish_Parliament
```
