pergunta;resposta
O que é uma força na física?;Uma influência que pode mudar o movimento.
Em que unidade SI a força é medida?;Newton (N)
Qual o símbolo utilizado para representar a força?;F
O que a força pode causar em um objeto com massa?;Aceleração
Como a aceleração se relaciona com a força e a massa?;Diretamente proporcional à força, inversamente à massa.
O que é o "arrasto" em relação à força?;Uma força que diminui a velocidade.
O que é torque?;Mudança na velocidade de rotação.
O que é pressão?;Distribuição de forças sobre uma área.
O que causa a deformação em materiais sólidos?;Estresse (tensão) mecânica.
Forças internas em um corpo causam aceleração?;Não, pois as forças se equilibram.
