pergunta;resposta
1. Quem criou o IPCC?;OMM e PNUMA
2. Quando foi criado o IPCC?;1988
3. Onde está localizado o IPCC?;Genebra, Suíça
4. Quantos membros o IPCC tem?;195 membros
5. O que o IPCC não faz?;Não conduz pesquisas originais
6. Quantos grupos de trabalho o IPCC tem?;Três grupos de trabalho
7. O que o IPCC produz para governos?;Relatórios de Avaliação
8. Quando o IPCC ganhou o Nobel da Paz?;2007
9. Quando o IPCC iniciou seu 6º ciclo?;2015
10. Quando o IPCC concluirá seu 6º ciclo?;2023
pergunta;resposta
Quem criou o IPCC?;OMM e PNUMA
Quando foi criado o IPCC?;1988
Onde está localizado o IPCC?;Genebra, Suíça
Quantos membros o IPCC tem?;195 membros
O que o IPCC não faz?;Não conduz pesquisas originais
Quantos grupos de trabalho o IPCC tem?;Três grupos de trabalho
O que o IPCC produz para governos?;Relatórios de Avaliação
Quando o IPCC ganhou o Nobel da Paz?;2007
Quando o IPCC iniciou seu 6º ciclo?;2015
Quando o IPCC concluirá seu 6º ciclo?;2023
