```csv
pergunta;resposta
Juntamente com as fontes geotérmica e nuclear, o que é uma fonte notável de calor sem combustão?;solar
Qual ciclo termodinâmico ideal analisa o processo pelo qual os motores a vapor funcionam?;Rankine
No ciclo Rankine, em que a água se transforma quando aquecida?;vapor
A que pressão a água é aquecida no ciclo Rankine?;1000 psi
Que tipos de motores são motores a vapor?;combustão externa,
Qual foi o primeiro motor verdadeiro que obteve sucesso comercial?;motor atmosférico,
Quem foi o inventor do motor atmosférico?;Thomas Newcomen
Em que ano o motor atmosférico foi inventado?;1712
O que foi inventado por Savery?;bomba de vapor
Quem conceituou o pistão?;Papin
```
