pergunta;resposta
Que Native allies supported the French;Wabanaki Confederacy
Onde ocorreu a batalha de Jumonville Glen;Virgínia
Quem comandou os milicianos virginianos;George Washington
Qual foi o desempenho dos britânicos no fronteira inicial;Failed due to poor management
Que evento causou a expulsão dos Acadianos;Expulsão de Acadianos (1755-64)
O que aconteceu com Fort Beauséjour em 1755;Captura do Fort Beauséjour
Quem foi o comandante britânico na Batalha da Monongahela;Braddock
Por que os britânicos tiveram dificuldades no Ohio Country;Pobre gestão e aliados nativos
Qual consequência resultou da vitória no Ohio Country;Captura de terras e fortalezas
Qual cidade foi capturada no Canadá durante a guerra;Quebec
