pergunta;resposta
Quem é conhecido por trabalhar na teoria da complexidade computacional?;Russell Impagliazzo
Qual modelo de página wiki é usado pela teoria da complexidade computacional?;Template:Springer
Quem atua na disciplina Computational complexity theory?;Jean-Paul Delahaye
Qual é o título de um artigo relacionado à teoria da complexidade computacional?;Computational complexity classes
Na qual área atua Umesh Vazirani?;Computational complexity theory
Qual é uma das subdisciplinas da teoria da complexidade computacional?;Steven Rudich
Quem atua nas áreas Computational complexity theory e outras?;Scott Aaronson
Qual é a imagem representativa associada à teoria da complexidade computacional?;Complexity classes.svg
Quem é conhecido por Computational complexity theory e atua em outras áreas?;Oscar H. Ibarra
Qual template de página wiki é usado na teoria da complexidade computacional?;Template:Short description
