pergunta;resposta
Qual é o principal foco da pesquisa da Universidade de Chicago?;Pesquisa acadêmica e científica.
Em que ano a Universidade de Chicago foi fundada?;1890.
Quantas escolas profissionais a Universidade de Chicago possui?;Sete.
Quantos estudantes frequentam a Universidade de Chicago?;18452.
Quais são os departamentos de pesquisa da Universidade de Chicago?;Quatro.
Em que tipo de universidade a Universidade de Chicago se encaixa?;Uma universidade de pesquisa.
Qual foi a importância de um grupo de cientistas de Chicago?;Eles ajudaram a desenvolver a primeira reação nuclear auto-sustentável do homem.
Onde ocorreu a primeira reação nuclear auto-sustentável do homem?;Sob o campo de Stagg da universidade.
Qual é o nome da maior imprensa universitária dos EUA?;University of Chicago Press.
Quando o Centro Presidencial de Barack Obama será concluído?;2020.
