pergunta;resposta
Em qual país a cidade de Vitória está localizada?;Austrália
Qual o nome da cidade mencionada no contexto?;Vitória
O texto fornece detalhes sobre a geografia de Vitória?;Não
O texto menciona a população de Vitória?;Não
O contexto descreve a história de Vitória?;Não
O texto especifica o estado australiano onde Vitória está localizada?;Não
O contexto detalha aspectos econômicos de Vitória?;Não
O texto apresenta informações turísticas sobre Vitória?;Não
Qual a função do texto fornecido?;Apresentar o nome de uma cidade
O texto fornece alguma informação além do nome da cidade?;Não
