pergunta;resposta
Qual é o principal método utilizado para medir a desigualdade econômica, segundo o contexto?;Coeficiente de Gini
O que o Índice de Desenvolvimento Humano Ajustado pela Desigualdade (IDH-A) leva em consideração?;A desigualdade
Como a globalização afeta a desigualdade entre e dentro dos países, conforme o texto?;Reduz a desigualdade entre países, mas a aumenta dentro deles.
Qual autor está associado ao campo de estudos da desigualdade econômica, segundo os fatos fornecidos?;Branko Milanović
Qual livro está relacionado à temática da desigualdade econômica, conforme os dados do contexto?;Capital no Século XXI
Qual conceito mencionado no contexto enfatiza a igualdade de oportunidades para todos?;Igualdade de oportunidades
Qual é o foco principal do Coeficiente de Gini, segundo o texto?;Distribuição de renda ou riqueza
Qual movimento está associado à luta contra a desigualdade econômica, conforme os fatos?;Movimento Occupy Wall Street
Qual é a diferença principal entre a distribuição de renda e a distribuição de riqueza, segundo o contexto?;A renda refere-se aos ganhos, enquanto a riqueza refere-se aos bens acumulados.
Qual conceito do texto destaca a ideia de que todos devem ter as mesmas oportunidades?;Igualdade de oportunidades
