pergunta;resposta
Em que estado dos Estados Unidos a Universidade de Harvard está localizada?;Massachusetts
Qual o nome do primeiro benfeitor da Universidade de Harvard, em homenagem a quem a instituição foi nomeada?;John Harvard
Qual o nome do reitor que transformou Harvard em uma moderna universidade de pesquisa?;Charles William Eliot
Qual a função de Drew Gilpin Faust na Universidade de Harvard?;Foi a primeira mulher a liderar a instituição como reitora.
Quantas faculdades compõem as unidades acadêmicas da Universidade de Harvard?;Dez
Onde está localizado o campus principal da Universidade de Harvard?;Em Cambridge, Massachusetts.
Quantos presidentes dos Estados Unidos se formaram na Universidade de Harvard?;Oito
Qual o tamanho do campus principal da Universidade de Harvard?;85 hectares
Qual a função do Harvard Crimson?;Compete em 42 esportes intercolegiais.
Qual o valor aproximado do orçamento da Universidade de Harvard em 2012?;30 bilhões de dólares
