pergunta;resposta
Quando o atual parlamento da Escócia foi convocado?;Após um referendo em 1997, quando os escoceses votaram a favor de um parlamento descentralizado.
Que ato expôs os poderes do Parlamento como uma legislatura desconcentrada?;A Lei da Escócia de 1998, que estabeleceu o quadro legal para o funcionamento do Parlamento escocês.
A competência legislativa do Parlamento especifica quais áreas?;O Parlamento da Escócia pode legislar sobre uma ampla gama de assuntos, incluindo educação, saúde e justiça criminal. No entanto, alguns tópicos permanecem sob a jurisdição do Parlamento do Reino Unido.
Para qual órgão certos poderes são explicitamente especificados como reservados?;Os poderes reservados incluem defesa, política externa e moeda. Esses assuntos permanecem sob a jurisdição do Parlamento do Reino Unido.
O Parlamento escocês pode legislar como quiser, desde que os poderes ainda não estejam reservados por onde?;Sim, o Parlamento da Escócia tem ampla autonomia para legislar sobre seus assuntos, desde que esses assuntos não sejam reservados para o Parlamento do Reino Unido.
O que permaneceu uma questão importante na identidade nacional escocesa por muitos anos?;A falta de um parlamento da Escócia foi uma questão central na identidade nacional escocesa por séculos, até a criação do Parlamento atual em 1999.
Quantos séculos a Escócia foi governada diretamente pelo parlamento da Grã-Bretanha?;Aproximadamente trezentos anos, desde o final do século XVIII até a criação do Parlamento Escocês em 1999.
Por que as sugestões iniciais para um parlamento descentralizado antes de 1914 foram arquivadas?;As propostas iniciais para um parlamento escocês foram postergadas devido à Primeira Guerra Mundial, que interrompeu o movimento por descentralização.
Quando houve um forte aumento do nacionalismo na Escócia?;Um ressurgimento significativo do nacionalismo escocês ocorreu no final do século XX, particularmente após o referendo de 1979 sobre descentralização.
O que o relatório de Kllbrandon, em 1973, recomendou estabelecer?;O relatório de Kllbrandon recomendou a criação de uma Assembleia Escocesa eleita diretamente para lidar com questões nacionais.
