pergunta;resposta
Qual é o nome completo da organização conhecida como IPCC?;Painel Intergovernamental sobre Mudanças Climáticas
Quais organizações da ONU estabeleceram o IPCC?;o Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM),
Qual é a sede principal do IPCC?;Genebra, Suíça
Qual é o principal objetivo do IPCC?;avaliar cientificamente as mudanças climáticas, seus impactos e opções de mitigação
Quando o IPCC recebeu o Prêmio Nobel da Paz?;em 2007
Quantos relatórios principais o IPCC produziu?;cinco
Quais são as principais funções do IPCC?;sintetizar conhecimento científico sobre mudanças climáticas e fornecer orientação para políticas públicas
Qual é o cargo atual do presidente do IPCC?;Hoesung Lee
Qual é o nome da última publicação principal do IPCC?;Relatório de Avaliação do IPCC, publicado em 2014
Quais são as principais áreas de atuação do IPCC?;causas das mudanças climáticas, impactos ambientais e estratégias de mitigação
