pergunta;resposta
De onde o Reno é originário?;Suíça,
Qual é o comprimento do Reno?;1 233 km,
O Reno flui de qual direção?;Sul para norte,
Onde o Reno deságua?;No mar do Norte, no delta do Reno–Mosa–Escalda,
Quais são alguns nomes de pontes que cruzam o Reno?;Emmerich Rhine Bridge, Schierstein Bridge, Ludendorff Bridge,
Quais países o Reno atravessa?;Suíça, Alemanha, França e Países Baixos,
Qual é o tipo de entidade do Reno?;BodyOfWater,
Quais são algumas imagens associadas ao Reno?;Flusssystemkarte Rhein 04.jpg, Maas Delta1.jpg, Rheinfall mit Rheinfallbrücke und Schloss Laufen.jpg,
Qual é o nome francês do Reno?;Rhin,
Qual é o tipo de subdivisão do Reno em alguns países?;"Alsace, France; Basel; Netherlands;"
