pergunta;resposta
O que é o Islamismo?;Uma ideologia político-religiosa.
Qual é a principal meta do Islamismo?;Implementar a Sharia.
Quem são os defensores do Islamismo?;Os 'al-Islamiyyun'.
O que o Islamismo enfatiza além da Sharia?;A unidade política pan-islâmica.
Qual organização pertence ao Nahdlatul Ulama?;Possui ideologia Islamism.
O que os islâmicos rejeitam particularmente?;Influências não-muçulmanas, especialmente ocidentais.
Qual é o objetivo dos movimentos como a Jamaat-e-Islami Pakistan?;Implantar uma sociedade baseada no Islã.
Quem são os 'al-harakat al-Islamiyyah'?;Movimentos de mobilização social islâmicos.
Onde está localizado o grupo Junud al-Sham?;Possui ideologia Islamism.
Qual imagem é representativa do Islamismo?;Dr Ali Shariati.jpg.
