pergunta;resposta
Quem fundou a Dinastia Yuan?;Kublai Khan
Em que ano a Dinastia Yuan foi formalmente estabelecida?;1271
Quais foram as capitais da Dinastia Yuan?;Khanbaliq e Shangdu
Em que ano a Dinastia Yuan foi dissolvida?;1368
Qual foi um dos principais eventos da Dinastia Yuan?;A conquista mongol da Dinastia Song
Quais religiões eram praticadas durante a Dinastia Yuan?;Budismo, Taoísmo, Confucionismo, Islam, Cristianismo, Judaísmo, entre outras
Qual foi a moeda utilizada durante a Dinastia Yuan?;Dinheiro de cobre chines
Qual foi um dos principais conflitos associados à Dinastia Yuan?;A Rebelião dos Turbanos Vermelhos
Qual foi o título do líder da Dinastia Yuan?;Khagan-Imperador
Qual foi o nome da capital principal da Dinastia Yuan?;Khanbaliq
