pergunta;resposta
A maioria dos huguenotes eram de qual tradição religiosa?;Calvinistas
Após a revogação do Édito de Nantes, aproximadamente quantos huguenotes deixaram a França?;300.000
Além dos calvinistas, qual outro grupo religioso estava presente nas regiões da Alsácia, Moselle e Montbéliard?;Luteranos
A que categoria a entidade <http://dbpedia.org/resource/Huguenots> pertence?;owl:Thing
Qual é uma das categorias associadas aos huguenotes em termos de assunto?;Ethnoreligious groups
Qual evento histórico está diretamente relacionado à revogação do Édito de Nantes?;A emigração de huguenotes
Qual imagem é associada a <http://commons.wikimedia.org/wiki/Special:FilePath/Croix_huguenote.svg>?;Uma cruz huguenote
A que tipo de separação os huguenotes estão relacionados no contexto da Igreja Católica Francesa?;Separações
Qual entidade é nomeada em homenagem aos huguenotes, de acordo com os dados fornecidos?;Huguenot, Orange County, New York
Qual é a relação entre os huguenotes e os Scotch-Irish Americans?;Eles estão relacionados
