pergunta;resposta
A guerra francesa e indiana faz parte de qual conflito maior?;Parte da Guerra dos Sete Anos
Quais foram as principais nações indígenas que participaram do lado francês nesta guerra?;Wabanaki Confederacy, Algonquin, Ojibwa e Shawnee.
Quem eram alguns dos comandantes britânicos durante a Guerra Francesa e Indiana?;Edward Braddock, James Abercrombie e James Wolfe.
Quantas pessoas morreram de ferimentos na guerra francesa e indiana?;1.500
Quem foi um dos comandantes franceses durante a Guerra Francesa e Indiana?;Daniel Lienard de Beaujeu.
Qual é o nome em inglês da guerra que os americanos conhecem como a Guerra dos Sete Anos?;Guerra francesa e indiana
Quais são algumas das batalhas importantes mencionadas no artigo sobre a Guerra Francesa e Indiana?;Batalha de Monongahela, Batalha de Fort Duquesne.
Qual é o nome em francês do Wabanaki Confederacy que participou da guerra francesa e indiana?;Confederação Wabanaki
Quem foi um dos comandantes indígenas durante a Guerra Francesa e Indiana?;Bemino.
Qual foi o impacto demográfico das colônias britânicas no período da guerra francesa e indiana?;Havia cerca de dois milhões de colonos europeus nas colônias britânicas na América do Norte.
