pergunta;resposta
O que se define como desigualdade econômica?;Distribuição de renda e riqueza entre as pessoas.
Qual o principal indicador usado para medir a desigualdade econômica?;O Coeficiente de Gini.
Além da desigualdade entre países, que tipo de desigualdade econômica é frequentemente observada dentro de um mesmo país?;Desigualdade entre diferentes grupos de pessoas.
Qual o impacto da globalização na desigualdade econômica global?;Reduziu a desigualdade entre nações, mas aumentou dentro dos países.
O Índice de Desenvolvimento Humano Ajustado pela Desigualdade mede qual aspecto da desigualdade?;A desigualdade associada ao desenvolvimento humano.
O que significa o conceito de 'winners take all' no contexto da desigualdade econômica?;Que os mais bem-sucedidos concentram uma proporção desproporcional da riqueza e do poder.
Quais são os dois principais elementos que compõem a desigualdade econômica?;Renda e riqueza.
Qual o impacto da desigualdade econômica no crescimento econômico, segundo algumas pesquisas?;Dificulta a duração do crescimento.
Além da riqueza, quais outros elementos são considerados para medir a desigualdade econômica?;Renda e consumo.
Qual a relação entre a desigualdade econômica e o conceito de 'winners take all'?;A concentração de riqueza nos mais bem-sucedidos.
