pergunta;resposta
Onde está localizado o Parlamento Escocês?;Edimburgo
Qual é a composição do órgão legislativo nacional da Escócia?;Unicameral, composto por 129 deputados
Como são conhecidos os membros eleitos para o Parlamento Escocês?;MSPs (Members of the Scottish Parliament)
Qual sistema é usado para as eleições do Parlamento Escocês?;Sistema de representação proporcional mista
Quantos MSPs representam individualmente os distritos eleitorais geográficos?;73
Quantas regiões distintas dividem proporcionalmente os restantes MSPs?;Oito
Qual é o período de mandato para um termo no Parlamento Escocês?;Quatro anos
Qual foi a data da última eleição geral para o parlamento escocês até março de 2023?;5 de Maio de 2016
Como é informalmente designado o Parlamento Escocês?;Holyrood
Qual evento levou à fusão do primeiro parlamento escocês com o parlamento da Inglaterra?;Ato de União de 1707
