pergunta;resposta
Quem formulou o conceito de desobediência civil?;Henry David Thoreau
Qual movimento histórico utilizou a desobediência civil para a independência da Índia?;Movimento de independência da Índia liderado por Mahatma Gandhi
Quem utilizou a desobediência civil na luta pelos direitos civis nos Estados Unidos?;Martin Luther King
Qual protesto utilizou a desobediência civil em 2021 no contexto do fim da violência policial?;End SARS memorial protest
Qual categoria está associada à desobediência civil em categorias de ativismo?;Category:Activism by type
Qual modelo de página wiki é utilizado para a desobediência civil?;Template:Cite book
Qual movimento social utiliza a desobediência civil para resistir a políticas de opressão?;Refuse Fascism
Qual evento histórico utilizou a desobediência civil como forma de protesto?;Gwangju Uprising
Qual categoria está associada à desobediência civil em termos de dissidência?;Category:Dissent
Qual protesto em 2017 utilizou a desobediência civil contra corrupção?;2017 Montenegrin anti-corruption protests
