pergunta;resposta
Quem cunhou o termo 'sistema imunitário'?;Ilya Ilyich Mechnikov
Qual é a principal função do sistema imunitário?;Proteger o organismo contra doenças.
Qual tipo de célula faz parte do sistema imune?;Basophil
O que é a fagocitose?;Um mecanismo imunitário básico
Qual é o resultado da imunidade adquirida?;Memória imunológica
Qual é a causa médica de sepsis?;Sistema imunitário
Qual é a função das células de Langerhans?;Parte do sistema imune
O que é a autoimunidade?;Um sistema imunitário hiperativo
Qual tipo de célula faz parte do sistema imune?;T cell
Qual a função da macrófago?;Parte do sistema imune
