pergunta;resposta
Em qual ano a Guerra Franco-Indígena começou?;1754
Qual foi o primeiro-ministro britânico que conduziu a guerra com habilidade e vigor em 1757?;Pitt, o Velho
Quem eram os aliados dos franceses na Guerra Franco-Indígena?;Algonquinos e Hurões
Qual batalha marcou a queda de Louisbourg em 1758?;Siege of Louisbourg (1758)
Quem foi o comandante britânico que capturou Québec em 1759?;James Wolfe
Qual país entrou na guerra ao lado da França em 1761?;Espanha
Quem eram os aliados dos britânicos durante a Guerra Franco-Indígena?;Iroqueses
Qual era o poder naval da Grã-Bretanha que ajudou na vitória sobre a França?;Poder naval britânico
Em qual batalha os iroqueses apoiaram os britânicos durante a Guerra Franco-Indígena?;Battle of Fort Duquesne
Qual foi o resultado final da Guerra Franco-Indígena em relação às possessões francesas no Canadá?;Todas as possessões francesas no Canadá passaram para os britânicos após a ocupação de Montreal, em 1760.
