pergunta;resposta
Em que período das guerras religiosas na França os huguenotes foram fortemente perseguidos?;Segunda metade do século XVI
Quantos huguenotes deixaram a França após as perseguições e revogação do Édito de Nantes?;Cerca de 300 mil
Qual foi o principal motivo da revogação do Édito de Nantes?;Luís XIV
Quais eram as principais vertentes religiosas dos huguenotes?;Calvinismo e Igreja Reformada
Em que regiões da França os protestantes eram majoritariamente luteranos alemães?;Alsácia, Moselle e Montbéliard
Quando ocorreu a revogação do Édito de Nantes?;18 de outubro de 1685
Qual foi o impacto da perseguição aos huguenotes na França?;Muitos huguenotes migraram para outros países, como Holanda e Inglaterra
Quais países receberam huguenotes após sua expulsão da França?;Países Baixos, Alemanha, Suíça e América do Norte
Qual foi a principal consequência da revogação do Édito de Nantes para os huguenotes?;Perda de direitos religiosos e políticos
Quais foram as principais causas das guerras religiosas na França?;Conflito entre católicos e protestantes
