pergunta;resposta
Qual é a origem etimológica da palavra 'Farmácia'?;Do grego φάρμακον / pharmakôn, que significa tanto 'remédio' quanto 'veneno'.
A qual indústria o Grupo DPSP pertence?;Pharmacy.
Qual a área de atuação de Pierre Joseph Pelletier?;Pharmacy.
Qual o hiperônimo de Boone Drug?;Pharmacy.
Qual a ocupação de Isa Marte Hussaini?;Pharmacy.
Qual o hiperônimo de Pharmasave?;Pharmacy.
Qual a área de atuação de Kristy M. Ainslie?;Pharmacy.
Qual o hiperônimo de Comuncare Pharmacy?;Pharmacy.
Qual a área de atuação de Faye McMillan?;Pharmacy.
Qual o hiperônimo de Vitusapotek?;Pharmacy.
