pergunta;resposta
Quem fundou a Dinastia Yuan?;Kublai Khan
Qual era a capital da Dinastia Yuan?;Dadu
Qual foi o líder mongol que estabeleceu a Dinastia Yuan?;Kublai Khan
Qual era a hierarquia social durante a Dinastia Yuan?;Quatro classes sociais
Em qual período a Dinastia Yuan existiu?;De 1271 a 1368
Qual é o nome da capital da Dinastia Yuan em chinês?;Dadu
Qual foi o papel da Dinastia Yuan no comércio?;Promoção do comércio na Rota da Seda
Qual foi o primeiro imperador da Dinastia Yuan?;Kublai Khan
Qual sistema administrativo a Dinastia Yuan adotou?;Sistema misto mongol e chinês
Qual dinastia sucedeu a Dinastia Yuan?;Dinastia Ming
