pergunta;resposta
Em que cidade e estado a Universidade Harvard está localizada?;Cambridge, Massachusetts
Qual associação universitária fundadora incluiu a Universidade Harvard em 1900?;Associação de Universidades Americanas
Quem foi o primeiro reitor da Universidade Harvard responsável por transformá-la em uma moderna universidade de pesquisa?;Charles William Eliot
Qual é a primeira mulher a liderar a Universidade Harvard como reitora?;Drew Gilpin Faust
Quantos presidentes dos Estados Unidos formaram-se na Universidade Harvard?;oito presidentes dos EUA
Quantos ganhadores do Prêmio Nobel foram associados à Universidade Harvard como estudantes, professores ou funcionários?;cerca de 150 ganhadores do Prêmios Nobel
Qual é o tamanho do campus principal da Universidade Harvard em hectares?;85 hectares
Em qual bairro, localizado em Boston, estão as instalações das faculdades de negócios e atletismo da Universidade Harvard?;Allston
A Universidade Harvard compete na National Collegiate Athletic Association (NCAA) sob que conferência?;Ivy League
Qual foi o orçamento da Universidade Harvard em setembro de 2012?;cerca de 30 bilhões de dólares
