pergunta;resposta
Quando foi a guerra francesa e indiana?;1754–1763.
Quem lutou na guerra francesa e indiana?;Colônias da América Britânica e da Nova França, com aliados indígenas como Algonquin, Catawba, Ojibwa, Shawnee, Wabanaki Confederacy e Ottawa.
Quantas pessoas morreram na guerra?;1.500 pessoas.
Qual foi o número de forças envolvidas?;10.000 soldados.
Em qual guerra maior a guerra francesa e indiana está incluída?;A Guerra dos Sete Anos e a Guerra dos Sessenta Anos.
Quais foram os comandantes principais?;Edward Braddock, James Abercrombie, James Wolfe, Sir William Johnson, Bemino, Chevalier de Lévis, entre outros.
Quais tribos indígenas participaram da guerra?;Algonquin, Catawba, Ojibwa, Shawnee, Wabanaki Confederacy, Ottawa.
Qual o nome do conflito?;Guerra Francesa e Indígena.
Quais foram os principais eventos da guerra?;Cerco de Louisbourg (1758), Raid de Saint-François, entre outros.
Quais são as datas importantes da guerra?;"28 de maio (data mencionada em ""ns2:date"", mas sem contexto adicional)."
