pergunta;resposta
Qual o nome da escola que é frequentemente associado a uma figura histórica?;Harvard
Em que ano Harvard se tornou uma universidade de pesquisa?;1900
Quem foi o primeiro presidente da universidade?;Charles W. Eliot
Quantas bibliotecas existem no sistema da biblioteca de Harvard?;79 bibliotecas individuais
Qual é o tamanho total da coleção de livros da biblioteca de Harvard?;18 milhões de volumes
Quantos presidentes dos EUA são ex-alunos de Harvard?;oito presidentes dos EUA
Quantos ganhadores do Prêmio Nobel são ex-alunos de Harvard?;150 ganhadores do Nobel
Qual é a principal instituição de ensino superior associada a John Harvard?;Harvard University
Em que ano a Harvard se tornou uma universidade de pesquisa?;1900
Quantos estudantes frequentam a escola?;29.363 estudantes
