pergunta;resposta
Qual o significado original da palavra 'vikingr' do qual deriva o termo 'normando'?;Expedições no mar
Qual o nome do povo que os normandos descendiam, originário da Escandinávia?;Norsemen
Em que contexto a palavra 'Normannia' foi utilizada?;Em homenagem a Normans
Qual o principal tipo de religião praticada pelos normandos?;Norse paganism
Qual o nome do idioma falado pelos normandos?;Old Norman
Que tipo de povo eram os Cambro-Normans?;Normans
Qual o nome do povo que possuía o estado Normans?;House of Normandy
Que tipo de lugar eram os Mottes ocupados pelos normandos?;Gortlownan Motte
Qual o nome do povo que possuía a nacionalidade Richard of Salerno?;Normans
Que tipo de lugar era o Taunton Castle?;Normans
