pergunta;resposta
Qual é o único divisor além de 1 que um número primo pode ter?;O próprio número.
O que são números maiores que 1 que podem ser divididos por mais de 1 e eles próprios chamados?;Número composto.
Que teorema define o papel principal dos números primos na teoria dos números?;O Teorema Fundamental da Aritmética.
Qual a característica de um número primo?;É divisível apenas por 1 e por ele mesmo.
Qual o nome do processo para verificar se um número é primo?;Teste de primalidade.
Qual o nome do teste de primalidade probabilístico amplamente utilizado?;Teste de Miller-Rabin.
Qual o nome do primeiro algoritmo de primalidade determinístico de tempo polinomial?;AKS primality test.
Qual a importância dos números primos na criptografia?;São a base de muitos algoritmos de criptografia modernos, como o RSA.
Qual o nome da distribuição que descreve a frequência dos números primos?;Distribuição dos números primos.
Qual o maior número primo conhecido em 2024?;2<sup>82,589,933</sup> - 1
