pergunta;resposta
Em que ano começou a crise do petróleo de 1973?;1973
Para que foram proclamados os embargos petrolíferos por parte dos árabes durante a crise de 1973?;nas nações que apoiavam Israel durante a Guerra do Yom Kippur
Quais foram as primeiras nações alvo do embargo petrolífero pela OPAEP em 1973?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
O que levou à proclamação do embargo petrolífero pelos árabes em 1973?;apoio de Israel durante a Guerra do Yom Kippur
Quem negociou o desarmamento militar israelense e sua retirada das Colinas de Golan?;Henry Kissinger
Em que data a OPAEP levantou parcialmente seu embargo petrolífero em relação aos Estados Unidos?;maio de 1974
O preço do petróleo aumentou significativamente após o início da crise, até quando?;em março de 1974
Qual foi o motivo para os países não cooperarem durante a crise petrolífera de 1973?;apoio do Canadá, Japão, Holanda, Reino Unido e Estados Unidos à Israel
Em qual ano ocorreu o segundo choque petrolífero?;1979
O que foi a principal consequência econômica da crise do petróleo de 1973?;Aumento significativo no preço do petróleo e inflação
