pergunta;resposta
Qual é o nome comum dos ctenophora?;carambolas-do-mar ou águas-vivas-de-pente
O que caracteriza os ctenophora fisicamente?;presença de pentes formados por grupos de cílios
Quais são as subdivisões principais do filo Ctenophora?;*Tentaculata, *Nuda, *Scleroctenophora
Em que tipo de ambiente o ctenophora é encontrado?;água oceânicas e estuarinas
Qual é a maior característica locomotora dos ctenophora?;se locomovem utilizando cílios
O que significa 'ctenophora' em grego?;pente portador
Por que os ctenophora são considerados bioluminescentes?;por possuírem capacidade de emitir luz
Quem descreveu o filo Ctenophora inicialmente?;Eschscholtz, em 1829
Qual é a espécie-tipo do filo Ctenophora?;Mnemiopsis leidyi
Desde quando o grupo de ctenophora está presente no registro fóssil?;desde o Cambriano
