pergunta;resposta
Qual é a definição de desigualdade econômica?;A desigualdade econômica refere-se à distribuição de renda ou riqueza entre indivíduos ou grupos.
Qual é a medida econômica mais utilizada para avaliar a desigualdade?;O Coeficiente de Gini.
O que é o Índice de Desenvolvimento Humano Ajustado pela Desigualdade?;É um índice composto estatístico que leva em conta a desigualdade na avaliação do desenvolvimento humano.
Como a globalização afeta a desigualdade econômica?;Reduz a desigualdade entre nações, mas aumenta a desigualdade dentro de países.
Qual é o impacto da desigualdade na economia?;A desigualdade pode prejudicar a duração do crescimento econômico, mas não afeta a taxa de crescimento.
Quais são os conceitos relacionados à desigualdade econômica mencionados no texto?;Equidade, igualdade de resultados e igualdade de oportunidades.
Quem é um dos principais autores associados ao estudo da desigualdade econômica?;Branko Milanović.
Quais movimentos sociais estão associados à desigualdade econômica?;Movimentos como os 'Occupy' (por exemplo, Occupy Wall Street).
Qual é a relação entre desigualdade e crescimento econômico segundo o texto?;A desigualdade pode inibir a duração do crescimento, mas não afeta a taxa de crescimento.
Quais disciplinas abordam a desigualdade econômica segundo o texto?;Economia, sociologia e ciências políticas.
