pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973,
Quem proclamou o embargo do petróleo?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais países foram inicialmente alvo do embargo?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi a variação no preço do petróleo durante a crise?;de US $ 3 para US $ 12
Qual foi o nome dado à crise de 1973?;primeiro choque do petróleo
Quando o embargo foi levantado?;março de 1974
Quais países foram adicionados ao embargo posteriormente?;Portugal, Rodesia e África do Sul
Qual foi o impacto do embargo na economia global?;crise ou 'choque do petróleo', com efeitos políticos e econômicos globais
Qual foi a crise subsequente à de 1973?;segundo choque do petróleo
Por que o embargo foi imposto?;por apoiar Israel durante a Guerra de Yom Kippur
