pergunta;resposta
Em que ano o IPCC foi criado?;1988
Qual é a abreviação do Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
Quem é o atual presidente do IPCC, conforme os dados fornecidos?;Hoesung Lee
Onde está localizado o quartel-general do IPCC?;Geneva, Suíça
Quais organizações da ONU foram responsáveis pela criação do IPCC?;a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Quantos grandes relatórios o IPCC produziu desde sua fundação até 2014?;cinco
Qual prêmio Nobel o IPCC recebeu em reconhecimento à sua contribuição para a ciência climática?;Prêmio Nobel da Paz, em 2007
O que o IPCC não produz?;pesquisa original
Qual é a principal função do IPCC segundo o texto fornecido?;sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
Que tipo de organizações são parentes diretas do IPCC?;o Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
