pergunta;resposta
Qual é a área da Victoria, em quilômetros quadrados?;227444 km².
Qual é o PIB per capita da Victoria, em dólares australianos?;AU$68.996.
Qual foi o nome da colônia da Victoria?;Colônia de Nova Sílica.
Qual é o tipo de código postal da Victoria?;Postcodes in Australia.
Quais são algumas das principais cidades da Victoria?;Melbourne, Wycheproof, Western Port.
Qual é o nome da organização que tem seu headquarter na Victoria?;Transport Ticketing Authority.
Quais são alguns dos pontos turísticos ou naturais na Victoria?;Mount Feathertop, Mount Loch, Mount McKay.
Qual é a subdivisão maior da Victoria?;Australia.
Qual é o nome do parque ou área natural na Victoria mencionado?;Rocklands Reservoir.
Quais são alguns dos nomes de colégios ou instituições educacionais na Victoria?;MacKillop Catholic Regional College, St Margaret's School, Melbourne Aces.
