pergunta;resposta
Quantos alunos estão matriculados na Universidade de Chicago?;18452.
Em que cidade está localizada a Universidade de Chicago?;Chicago, Illinois.
Qual é o nome do departamento da Universidade de Chicago que foi envolvido no desenvolvimento da primeira reação nuclear autossustentável?;Departamento de Física.
Quantos departamentos de pesquisa a Universidade de Chicago possui?;Quatro.
Qual é o nome da pressa principal da Universidade de Chicago?;Pressa da Universidade de Chicago.
Em que ano a Universidade de Chicago foi fundada?;1890.
Quantos escolas profissionais a Universidade de Chicago possui?;Sete.
Em que local da Universidade de Chicago foi desenvolvida a primeira reação nuclear autossustentável?;No campo de futebol Stagg.
Qual é o tipo de universidade a Universidade de Chicago?;Uma universidade de pesquisa.
Qual é o nome da principal biblioteca da Universidade de Chicago?;Biblioteca da Universidade de Chicago.
