pergunta;resposta
Qual é a definição de um número primo?;Um número inteiro maior que 1 que só pode ser dividido por 1 e ele mesmo.
Quais exemplos de números primos são mencionados?;2, 3, 5, 7
Qual número não é primo?;4
Qual característica define um número primo?;Ele não pode ser escrito como produto de dois números naturais menores que ele.
Quantos números primos são pares?;Apenas um, o número 2
Qual é um exemplo de número primo entre 10 e 20?;11
Por que o número 1 não é considerado primo?;Ele só tem um divisor.
Qual é a propriedade dos números primos, exceto o 2?;Eles são ímpares
Como se verifica se um número é primo?;Testando divisibilidade até sua raiz quadrada.
Qual número entre os seguintes é primo: 15, 17, 20?;17
