pergunta;resposta
Qual a origem ancestral da aristocracia normanda?;Viquingues da Escandinávia
Além da colonização da Normandia, qual outro feito importante é associado aos normandos?;A Conquista Normanda da Inglaterra
Qual termo é frequentemente usado como sinônimo de 'normando'?;Northmen ou Norsemen
Em qual região da Europa os normandos desempenharam um papel político e militar significativo?;Parte norte e mediterrânea da Europa Medieval
Qual idioma era falado pelos normandos, além do latim?;Old Norman
Qual a relação entre os normandos e a religião cristã?;Os normandos praticavam o cristianismo
Qual tipo de construção é associado à presença normanda em diversos locais?;Motte-and-bailey castles
A qual grupo étnico os normandos pertencem?;Germânicos
Além da Inglaterra e Normandia, em que outra região os normandos estabeleceram estados?;Sicília e sul da península Itálica
Qual a relação entre os normandos e as Cruzadas?;Eles participaram das Cruzadas
