pergunta;resposta
Qual é o ranking populacional de Jacksonville nos Estados Unidos?;12ª
Em que ano foi fundada a cidade de Jacksonville?;1791
Quem foi o primeiro governador militar do território da Flórida e em cuja homenagem foi nomeada a cidade de Jacksonville?;Andrew Jackson
Qual é a distância aproximada entre Jacksonville e Miami?;528 quilômetros
Em qual rio está localizada a cidade de Jacksonville?;rio St. Johns
Qual é o nome da colônia francesa fundada em 1564 na região onde hoje existe Jacksonville?;Fort Caroline
Quem era a população indígena originalmente habitante do que agora é conhecido como Jacksonville?;o povo Timucua
Qual imagem representa Jacksonville de acordo com os dados fornecidos?;LennyCurryJAX.jpg
Quem nasceu em Jacksonville, Florida e foi um músico famoso?;Fred Durst
Qual é o apelido de Jacksonville que se refere à sua localização geográfica?;The River City
