pergunta;resposta
Qual foi a bactéria responsável pela Peste Negra?;Yersinia pestis
Entre quais anos o surto da Peste Negra atingiu seu pico na Europa?;Entre os anos de 1347 e 1351
Quais formas de peste a bactéria Yersinia pestis pode causar?;Septicémica, pneumónica e bubónica
De onde é provável que tenha originado a Peste Negra antes de atingir a Europa?;Ásia Central ou Ásia Oriental
Como a peste era transportada dos ratos para os humanos na Europa medieval?;Por pulgas que viviam nos ratos e viajavam em navios mercantes genoveses
Qual foi o impacto populacional estimado da Peste Negra na população mundial do século XIV?;A redução de aproximadamente 475 milhões para entre 350–375 milhões
Quanto tempo levou a Europa para recuperar sua população anterior após a Peste Negra?;Cerca de 200 anos
Qual foi uma das consequências sociais da Peste Negra na Europa?;Convulsões religiosas, sociais e económicas
Quem são dois acadêmicos associados aos estudos sobre a Peste Negra mencionados nos dados?;Ole Jørgen Benedictow e Sharon N. DeWitte
Qual foi o principal vetor para a transmissão de Yersinia pestis durante as epidemias de peste bubônica?;A pulga oriental (Oriental rat flea)
