pergunta;resposta
Quem descobriu o oxigênio de forma independente?;Carl Wilhelm Scheele e Joseph Priestley
Qual é a massa atómica do oxigénio?;16 u
O que representa o símbolo 'O' no contexto químico?;Elemento químico oxigênio com número atômico 8
Qual é a porcentagem de dioxigénio na atmosfera da Terra?;20,8%
Quem introduziu o nome 'oxigénio' e quando?;Antoine Lavoisier em 1777
Qual é a importância do oxigênio para os organismos vivos na Terra?;É fundamental para a respiração celular e está presente em várias moléculas orgânicas essenciais como proteínas, ácidos nucleicos, carboidratos e lípidos
Qual é o processo que mantém níveis sustentáveis de oxigênio na atmosfera?;Ação fotossintética dos organismos
Quais são algumas aplicações do oxigênio em nossa vida cotidiana e industrial?;Produção de aço, plásticos e têxteis, uso em calefações residenciais e motores de combustão interna, soldagem e corte industrial
Qual é a reatividade química do oxigénio?;É um forte agente oxidante que facilmente forma compostos com a maioria dos outros elementos
Quem é conhecido por seu trabalho relacionado ao oxigênio e quando ele foi publicado?;Joseph Priestley em 1774
