pergunta;resposta
Em qual ano foi criado o IPCC?;1988
Quais organismos foram responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Onde está localizada a sede do IPCC?;Genebra, Suíça
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, especificamente o aquecimento global
O IPCC recebeu qual reconhecimento importante em 2007?;Prêmio Nobel da Paz
Qual foi o primeiro relatório do IPCC?;Relatório de 1990
Qual foi o último relatório produzido pelo IPCC até 2014?;Relatório de 2014
Quem é um dos cientistas associados ao IPCC citado nos fatos?;Rajendra K. Pachauri
Qual livro foi escrito pelo IPCC e mencionado no contexto?;Renewable Energy Sources and Climate Change Mitigation
Quantas pessoas estiveram envolvidas na produção dos relatórios do IPCC?;Milhares de cientistas reputados
