pergunta;resposta
Quantas pessoas a Peste Negra matou na Eurásia?;75 a 200 milhões de pessoas
Quais foram os anos do pico da Peste Negra na Europa?;1347 a 1351
Qual é o nome científico da bactéria que causou a Peste Negra?;Yersinia pestis
Em qual região se acredita que a Peste Negra tenha tido sua origem?;Ásia Central ou Ásia Oriental
Qual é o nome da pulga que transportava a bactéria Yersinia pestis nos ratos?;Oriental rat flea (Xenopsylla chepsis)
Quantas pessoas a Peste Negra matou na Europa, aproximadamente?;Entre 30% e 60% da população europeia
Quanto tempo levou para que a população da Europa recuperasse os níveis anteriores à Peste Negra?;Aproximadamente 200 anos
Qual foi o efeito demográfico global da Peste Negra no século XIV?;Redução da população mundial de aproximadamente 475 milhões para 350-375 milhões
Quais foram as principais formas de peste causadas pela Yersinia pestis durante a Peste Negra?;Sepsicémica, pneumónica e bubónica
Como a Peste Negra foi transportada para toda a bacia do Mediterrâneo?;Por pulgas que viviam nos ratos em navios mercantes genoveses
