pergunta;resposta
Qual é a área territorial de Victoria em quilômetros quadrados?;227.444 km²
Qual é o PIB per capita de Victoria?;AU$68.996
Qual sistema de códigos postais é utilizado em Victoria?;Postcodes in Australia
Qual cidade é a capital de Victoria?;Melbourne
Como Victoria é classificada administrativamente?;Administrative Region
Qual foi o nome histórico de Victoria?;Colony of New South Wales
Qual é a temperatura mínima registrada em fevereiro em Victoria?;-3,9°C
Qual rio tem sua foz localizada em Victoria?;Wallagaraugh River
Em que posição o PIB per capita de Victoria se encontra na Austrália?;4º
Qual foi o papel histórico das Ferrovias Victorinas?;Área atendida em Victoria
