pergunta;resposta
Qual é o número atômico do oxigênio?;8.
Em qual grupo da tabela periódica o oxigênio é classificado?;calcogénios.
Qual é a forma diatómica do oxigênio em condições normais?;O2.
Que porcentagem do ar atmosférico é composta pelo oxigênio?;20,8%.
Quem descobriu o oxigênio em 1773?;Carl Wilhelm Scheele.
Qual é a principal função do oxigênio na respiração celular?;Componente da água, constituinte das formas de vida.
Por que o oxigênio precisa ser constantemente renovado na atmosfera?;Porque é reativo e necessário para a fotossíntese.
Qual é a propriedade principal do oxigênio como agente químico?;Formar compostos com facilidade.
"De onde vem o nome ""oxigênio""?";"Do grego, significando ""formador de ácidos""."
Qual é uma aplicação comum do oxigênio em indústrias?;Produção de aço e soldadura.
