pergunta;resposta
O que é uma aplicação moderna comum de motores a vapor?;geração de energia
Qual componente do motor a vapor aquece a água para formar vapor?;caldeira
Como os motores a vapor convertem calor em trabalho mecânico?;expansão do vapor
Qual foi uma limitação principal dos motores a vapor iniciais?;baixa eficiência
Que tipo de motor a vapor utiliza pistões?;reciprocante
Qual combustível é comumente usado em motores a vapor?;carvão
Como os motores a vapor influenciaram a Revolução Industrial?;transformaram a manufatura
Qual é a função de um condensador em um motor a vapor?;condensar o vapor
Qual é a diferença principal entre motores a vapor e turbinas?;movimento reciprocante vs. fluxo contínuo
O que James Watt aprimorou nos motores a vapor?;condensador separado
