pergunta;resposta
Em qual estado dos EUA está localizada a Universidade de Harvard?;Massachusetts
Qual é o tamanho do campus principal da Universidade de Harvard em hectares?;85 hectares
Qual o nome do bairro de Boston onde estão localizadas as instalações de negócios e atletismo de Harvard?;Allston
Qual o número aproximado de bilionários que são ex-alunos de Harvard?;62
Em qual ano a Universidade de Harvard foi fundada?;1636
Qual a afiliação esportiva de Harvard?;Ivy League
Qual o valor aproximado do orçamento de Harvard em 2012?;30 bilhões de dólares
Qual o nome da primeira reitora da Universidade de Harvard?;Drew Gilpin Faust
Quais unidades acadêmicas compõem a Universidade de Harvard?;Onze unidades acadêmicas diferentes
Qual a quantidade de esportes intercolegiais que Harvard compete?;42
