pergunta;resposta
Qual é o hiperônimo comum para Royal Irish Constabulary, National Militia (Spain) e Regia Aeronautica?;Force
Quais são exemplos de unidades que têm 'Force' como hiperônimo?;R Force, Greater Manchester Police
Qual é a força aplicada num corpo fixo chamada?;tensão mecânica ou estresse mecânico
O que o estresse mecânico pode causar em um objeto sólido quando permanece incorporado?;deformação gradual
Qual conceito é definido como a força que produz mudanças na velocidade de rotação de um objeto?;torque
O que define o modelo de página wiki usado por Force?;Template:Wiktionary, Template:Val
Qual polícia local possui 'Force' como hiperônimo?;Newcastle upon Tyne Borough Police
Quais forças são mencionadas que têm o termo 'Force' no nome?;Joint Task Force 2, Fleet in being
Qual é uma força militar que tem 'Force' como hiperônimo?;Imperial Japanese Army Air Service
Qual polícia nacional possui 'Force' como hiperônimo?;Federal Police (Mexico)
