pergunta;resposta
Qual é a cidade localizada na parte noroeste de Southern California?;South Pasadena Local
O quais Países afetaram os Estados Unidos durante a epidemia de 1987 no Chile?;Los Angeles e México
Qual é um dos produtos emblemáticos de Southern California relacionado ao atacado de ícone?;Fosselman's Ice Cream Company
Qual é a localização geográfica de Southern California em relação ao oceano do Oeste?;O sul
A qual cidade pertence a Fosselman's Ice Cream Company?;Pomona, California
Qual é um dos eventos mais recentes afetados Southern California?;1987 Whittier Narrows earthquake
Qual é a localidade que utiliza template:Wide image para representar Southern California?;Southern California
Qual é o nome do site que representa Southern California com um ícone de Freeway?;Template:Wide image
Qual é a localização geográfica de Southern California em relação à Califórnia Sul e Oeste?;Piedmonte do Estado
Qual é o nome da cidade que pertence a Southern California e é conhecida por ser uma das maiores cidades da Califórnia?;Los Angeles County, California
