pergunta;resposta
Qual é o nome do maior bioma tropical do mundo?;A Floresta Amazônica
Onde fica a Amazônia?;No Brasil, bem como pequenas partes de outros países da América do Sul
Qual é o tamanho estimado da floresta tropical amazônica?;Aproximadamente 5,5 milhões de quilômetros quadrados
Quais são os principais rios que cruzam o bioma da Amazônia?;O Rio Amazonas e seus afluentes
Qual é a importância da Amazônia para o clima global?;A Floresta Amazônica produz cerca de 20% do oxigênio do planeta e ajuda a regular o clima mundial
Qual é o principal motivo para a destruição da floresta amazônica?;Desmatamento para a expansão da agricultura, pecuária e exploração madeireira
Quais são as principais espécies animais encontradas na Amazônia?;Jacaré-açu, onça-pintada, tamanduá-bandeira e macaco-prego
Qual é o papel da Amazônia na biodiversidade global?;A Floresta Amazônica abriga uma grande diversidade de espécies vegetais e animais, muitas delas endêmicas
Quais são os principais grupos étnicos que vivem na Amazônia?;Indigenas como os Yanomami, Kayapó e Ticuna
Qual é a importância da Amazônia para as tribos indígenas locais?;A Floresta Amazônica é fundamental para a cultura, economia e identidade desses povos tradicionais
