pergunta;resposta
De onde vem o magma principal para as rochas ígneas?;Derretimento de rochas (magma e/ou lava).
Qual é o processo pelo qual rochas sedimentares se transformam em rochas metamórficas?;Metamorfismo.
Quais são os dois principais componentes da litosfera?;Crosta e parte superior rígida do manto superior.
Qual é o nome alternativo para o manto superior?;Astenosfera.
Qual descoberta significativa na década de 1960 ajudou a entender a tectônica de placas?;Expansão do fundo do mar.
O que causa a transformação de rochas em rochas metamórficas?;Calor e pressão.
O que acontece quando todos os três tipos de rochas são fundidos?;Novo magma é formado.
Qual é o nome da camada externa rígida da Terra?;Litosfera.
Qual é o papel da astenosfera na tectônica de placas?;Facilita o movimento das placas tectônicas devido à sua plasticidade.
Qual é o material principal do qual as rochas ígneas se formam?;Derretimento de rochas (magma e/ou lava).
